CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Dependent_count_t,Months_Inactive_12_mon_t,Contacts_Count_12_mon_t,Total_Revolving_Bal_t,Total_Amt_Chng_Q4_Q1_t,Total_Ct_Chng_Q4_Q1_t,Avg_Utilization_Ratio_t,Education_Level_t,Marital_Status_t,Income_Category_t
3205,817245183,Existing Customer,51,M,2,Unknown,Unknown,$120K +,Blue,33,6,2,2,19715.0,1014,18701.0,1.437,1979,40,0.667,0.051,0.00012511,0.99987,2.0,2.0,2.0,1014.0,1.437,0.667,0.051,others,others,$120K +
3206,715551783,Existing Customer,54,F,2,Uneducated,Married,Unknown,Blue,42,1,1,3,24927.0,1273,23654.0,0.743,14603,113,0.687,0.051,9.5249e-05,0.9999,2.0,1.0,3.0,1273.0,0.743,0.687,0.051,Uneducated,Married,others
3207,708848208,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223,81,0.653,0.051,0.00019191,0.99981,3.0,3.0,2.0,1757.0,0.786,0.653,0.051,Uneducated,Single,$80K - $120K
3208,789127533,Existing Customer,49,M,4,High School,Divorced,$80K - $120K,Blue,37,5,2,2,32338.0,1664,30674.0,0.919,3013,83,0.766,0.051,0.00011604,0.99988,4.0,2.0,2.0,1664.0,0.919,0.766,0.051,High School,Divorced,$80K - $120K
3209,714244383,Existing Customer,39,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,3,33406.0,1692,31714.0,1.242,1529,30,0.875,0.051,0.00019313,0.99981,3.0,2.0,3.0,1692.0,1.242,0.875,0.051,College,others,$80K - $120K
3210,712113558,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051,0.99671,0.00329379,2.0,3.0,3.0,1273.0,0.437,0.974,0.051,Graduate,Married,$80K - $120K
3211,717190533,Existing Customer,49,M,4,High School,Married,$60K - $80K,Blue,36,6,3,2,12938.0,661,12277.0,0.725,1282,32,0.778,0.051,0.00018339,0.99982,4.0,3.0,2.0,661.0,0.725,0.778,0.051,High School,Married,$60K - $80K
3212,708301683,Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798.0,1059,19739.0,1.049,8038,90,0.837,0.051,0.99495,0.00505,2.0,2.0,3.0,1059.0,1.049,0.837,0.051,Uneducated,Married,$80K - $120K
3213,709671708,Existing Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,19354.0,984,18370.0,0.956,1207,32,0.684,0.051,6.0563e-05,0.99994,2.0,2.0,1.0,984.0,0.956,0.684,0.051,Uneducated,Single,$80K - $120K
3214,713833233,Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516.0,1768,32748.0,0.767,15134,124,0.722,0.051,0.00017252,0.99983,5.0,3.0,2.0,1768.0,0.767,0.722,0.051,Uneducated,Married,$80K - $120K
3215,778506633,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,23,6,2,3,7706.0,392,7314.0,0.764,965,27,0.421,0.051,0.9949,0.0051,4.0,2.0,3.0,392.0,0.764,0.421,0.051,College,Married,Less than $40K
3216,778422933,Existing Customer,42,F,1,Unknown,Single,Unknown,Blue,22,4,2,2,19127.0,985,18142.0,0.966,3323,56,0.931,0.051,0.00011743,0.99988,1.0,2.0,2.0,985.0,0.966,0.931,0.051,others,Single,others
3217,808753758,Existing Customer,52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,2,2,29695.0,1525,28170.0,0.529,4109,71,0.614,0.051,0.00011703,0.99988,2.0,2.0,2.0,1525.0,0.529,0.614,0.051,Uneducated,Divorced,$120K +
3218,804403908,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,45,4,2,3,21872.0,1118,20754.0,0.658,1806,31,0.409,0.051,0.00019864,0.9998,3.0,2.0,3.0,1118.0,0.658,0.409,0.051,Graduate,Single,$60K - $80K
3219,715783758,Existing Customer,40,M,4,Graduate,Divorced,$120K +,Blue,30,5,3,3,25188.0,1295,23893.0,0.557,1513,38,0.583,0.051,0.00031726,0.99968,4.0,3.0,3.0,1295.0,0.557,0.583,0.051,Graduate,Divorced,$120K +
3220,818960133,Existing Customer,58,M,4,High School,Married,$60K - $80K,Blue,53,1,3,0,13784.0,698,13086.0,0.75,13120,91,0.784,0.051,6.765e-05,0.99993,4.0,3.0,2.0,698.0,0.75,0.784,0.051,High School,Married,$60K - $80K
3221,715971108,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516.0,1763,32753.0,1.266,1550,41,1.05,0.051,0.00020077,0.9998,4.0,2.0,3.0,1763.0,1.266,1.05,0.051,Graduate,Single,$120K +
3222,720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051,0.9981,0.00189674,1.0,5.0,4.0,812.0,0.719,0.15,0.051,College,Married,$120K +
3223,714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,36,6,3,0,8026.0,2202,5824.0,0.586,4072,72,0.6,0.274,6.4505e-05,0.99994,2.0,3.0,2.0,2202.0,0.586,0.6,0.274,High School,Single,$80K - $120K
3224,787261008,Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37,4,3,4,4112.0,1128,2984.0,0.587,4446,75,0.667,0.274,0.00056988,0.99943,1.0,3.0,4.0,1128.0,0.587,0.667,0.274,Post-Graduate,others,$60K - $80K
3225,719804208,Existing Customer,36,M,2,Graduate,Married,$40K - $60K,Blue,28,5,1,3,6824.0,1873,4951.0,0.563,1933,48,0.655,0.274,9.2637e-05,0.99991,2.0,1.0,3.0,1873.0,0.563,0.655,0.274,Graduate,Married,$40K - $60K
3226,711852783,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Blue,36,3,2,2,5746.0,1572,4174.0,0.937,3446,56,1.0,0.274,0.00012511,0.99987,2.0,2.0,2.0,1572.0,0.937,1.0,0.274,others,Married,$60K - $80K
3227,709476033,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48,2,1,2,6577.0,1800,4777.0,0.786,14229,120,0.69,0.274,5.663e-05,0.99994,2.0,1.0,2.0,1800.0,0.786,0.69,0.274,Uneducated,Married,$120K +
3228,720017958,Existing Customer,48,F,4,Unknown,Single,$40K - $60K,Blue,36,1,1,2,6121.0,1679,4442.0,0.705,14224,117,0.887,0.274,6.3492e-05,0.99994,4.0,1.0,2.0,1679.0,0.705,0.887,0.274,others,Single,$40K - $60K
3229,708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,3,5639.0,1547,4092.0,1.087,647,15,0.364,0.274,0.99761,0.00239178,4.0,5.0,3.0,1547.0,1.087,0.364,0.274,Post-Graduate,others,$80K - $120K
3230,771653583,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,46,3,2,4,4188.0,1147,3041.0,1.042,1276,25,1.083,0.274,0.00029799,0.9997,1.0,2.0,4.0,1147.0,1.042,1.083,0.274,High School,Married,$60K - $80K
3231,715406658,Attrited Customer,47,F,1,Unknown,Single,Less than $40K,Blue,37,4,2,1,2173.0,596,1577.0,0.81,2738,45,0.406,0.274,0.98608,0.01392,1.0,2.0,1.0,596.0,0.81,0.406,0.274,others,Single,Less than $40K
3232,717066408,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540,62,0.771,0.274,0.00015804,0.99984,2.0,1.0,4.0,1518.0,1.182,0.771,0.274,Graduate,Married,$60K - $80K
3233,789297558,Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue,25,6,3,2,7049.0,1932,5117.0,0.804,2602,51,0.545,0.274,0.0001736,0.99983,1.0,3.0,2.0,1932.0,0.804,0.545,0.274,Uneducated,Single,$120K +
3234,710982858,Existing Customer,33,F,3,Graduate,Single,$40K - $60K,Blue,36,6,1,2,8232.0,2259,5973.0,1.158,2849,67,1.31,0.274,5.7151e-05,0.99994,3.0,1.0,2.0,2259.0,1.158,1.31,0.274,Graduate,Single,$40K - $60K
3235,711102858,Attrited Customer,48,F,2,Doctorate,Single,Unknown,Blue,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,0.9964,0.00359603,2.0,2.0,3.0,860.0,0.304,0.097,0.274,Doctorate,Single,others
3236,797898858,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,34,1,2,1,4748.0,2085,2663.0,0.615,7288,88,0.6,0.439,7.0576e-05,0.99993,2.0,2.0,1.0,2085.0,0.615,0.6,0.439,Uneducated,Single,Less than $40K
3237,717176508,Existing Customer,43,F,3,Unknown,Single,$40K - $60K,Blue,34,5,3,4,2656.0,1166,1490.0,0.586,4171,80,0.818,0.439,0.00058851,0.99941,3.0,3.0,4.0,1166.0,0.586,0.818,0.439,others,Single,$40K - $60K
3238,718757808,Existing Customer,56,F,1,Uneducated,Unknown,$40K - $60K,Blue,46,4,3,3,2929.0,1287,1642.0,0.497,3875,67,0.595,0.439,0.00029196,0.99971,1.0,3.0,3.0,1287.0,0.497,0.595,0.439,Uneducated,others,$40K - $60K
3239,719594433,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439,5.5077e-05,0.99994,2.0,1.0,2.0,1434.0,0.63,0.65,0.439,Graduate,Single,others
3240,778436283,Existing Customer,41,M,4,High School,Single,Less than $40K,Blue,21,2,3,1,3429.0,1504,1925.0,0.601,4015,76,1.0,0.439,0.0001106,0.99989,4.0,3.0,1.0,1504.0,0.601,1.0,0.439,High School,Single,Less than $40K
3241,788675658,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,29,6,2,4,1923.0,845,1078.0,0.587,1670,37,0.682,0.439,0.00035894,0.99964,2.0,2.0,4.0,845.0,0.587,0.682,0.439,others,Single,Less than $40K
3242,711023508,Existing Customer,55,F,1,Graduate,Married,Unknown,Blue,43,5,4,2,3161.0,1389,1772.0,0.307,1547,30,0.429,0.439,0.00020404,0.9998,1.0,4.0,2.0,1389.0,0.307,0.429,0.439,Graduate,Married,others
3243,721243083,Attrited Customer,55,M,3,Uneducated,Divorced,$80K - $120K,Blue,41,1,3,4,34516.0,2408,32108.0,0.796,1187,40,0.6,0.07,0.99819,0.00181217,3.0,3.0,4.0,2408.0,0.796,0.6,0.07,Uneducated,Divorced,$80K - $120K
3244,708864708,Existing Customer,46,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,2,24869.0,1729,23140.0,0.408,1409,36,0.5,0.07,0.00011483,0.99989,3.0,2.0,2.0,1729.0,0.408,0.5,0.07,College,others,$80K - $120K
3245,720113433,Existing Customer,61,M,0,Unknown,Single,$60K - $80K,Blue,48,3,2,4,20803.0,1446,19357.0,0.736,2073,43,0.654,0.07,0.00030803,0.99969,2.0,2.0,4.0,1446.0,0.736,0.654,0.07,others,Single,$60K - $80K
3246,715749108,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Gold,37,5,1,2,34516.0,2429,32087.0,0.742,3205,57,0.727,0.07,6.5845e-05,0.99993,3.0,1.0,2.0,2429.0,0.742,0.727,0.07,Graduate,Married,$60K - $80K
3247,713399583,Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2,3,4,29865.0,2097,27768.0,0.902,8636,74,0.947,0.07,0.99824,0.00175907,2.0,3.0,4.0,2097.0,0.902,0.947,0.07,others,Married,$80K - $120K
3248,713111883,Existing Customer,51,M,1,Unknown,Married,$120K +,Blue,31,5,1,2,25837.0,1812,24025.0,0.686,3783,70,0.75,0.07,5.6825e-05,0.99994,1.0,1.0,2.0,1812.0,0.686,0.75,0.07,others,Married,$120K +
3249,770560683,Existing Customer,51,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07,0.00011731,0.99988,1.0,3.0,1.0,2417.0,0.947,0.625,0.07,Graduate,Married,$120K +
3250,814852533,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,45,3,2,2,16813.0,1185,15628.0,0.552,1482,46,0.643,0.07,0.00010684,0.99989,1.0,2.0,2.0,1185.0,0.552,0.643,0.07,Graduate,Married,$80K - $120K
3251,721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221.0,1707,22514.0,0.816,1678,40,0.538,0.07,6.6354e-05,0.99993,2.0,3.0,2.0,1707.0,0.816,0.538,0.07,Graduate,Married,$120K +
3252,719121708,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver,31,2,3,3,31497.0,2192,29305.0,0.868,7685,92,0.533,0.07,0.00027334,0.99973,2.0,3.0,3.0,2192.0,0.868,0.533,0.07,Graduate,Married,$60K - $80K
3253,794068308,Existing Customer,45,M,4,Unknown,Unknown,$40K - $60K,Gold,39,5,1,2,23981.0,1684,22297.0,0.736,4141,73,0.521,0.07,7.315e-05,0.99993,4.0,1.0,2.0,1684.0,0.736,0.521,0.07,others,others,$40K - $60K
3254,712407033,Existing Customer,26,F,0,Uneducated,Unknown,Unknown,Silver,13,1,2,3,34516.0,2403,32113.0,0.623,4174,59,0.735,0.07,0.00015262,0.99985,2.0,2.0,3.0,2403.0,0.623,0.735,0.07,Uneducated,others,others
3255,720995583,Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Silver,33,3,2,2,25217.0,1754,23463.0,0.712,15054,110,0.833,0.07,0.00010284,0.9999,2.0,2.0,2.0,1754.0,0.712,0.833,0.07,Graduate,Divorced,$60K - $80K
3256,715057383,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,31,6,3,4,17126.0,1201,15925.0,0.802,3891,79,0.881,0.07,0.00053543,0.99946,3.0,3.0,4.0,1201.0,0.802,0.881,0.07,Graduate,Married,$60K - $80K
3257,718360083,Existing Customer,39,M,4,Uneducated,Married,$120K +,Blue,36,6,3,2,25790.0,1798,23992.0,0.973,2443,70,0.556,0.07,0.00019396,0.99981,4.0,3.0,2.0,1798.0,0.973,0.556,0.07,Uneducated,Married,$120K +
3258,718423533,Existing Customer,57,M,3,College,Unknown,$60K - $80K,Blue,50,6,3,4,16791.0,1181,15610.0,0.55,2983,74,0.682,0.07,0.00052057,0.99948,3.0,3.0,4.0,1181.0,0.55,0.682,0.07,College,others,$60K - $80K
3259,715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue,36,6,5,2,29963.0,2094,27869.0,0.648,1205,28,0.867,0.07,0.0001953,0.9998,2.0,5.0,2.0,2094.0,0.648,0.867,0.07,High School,Married,$120K +
3260,719651358,Existing Customer,46,F,4,Uneducated,Single,Unknown,Blue,33,3,3,3,24949.0,1749,23200.0,0.626,4092,77,0.54,0.07,0.0003262,0.99967,4.0,3.0,3.0,1749.0,0.626,0.54,0.07,Uneducated,Single,others
3261,713908683,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,41,6,2,2,18749.0,1314,17435.0,0.711,1381,33,0.435,0.07,0.00011743,0.99988,1.0,2.0,2.0,1314.0,0.711,0.435,0.07,others,Single,$80K - $120K
3262,779739783,Existing Customer,43,M,2,Graduate,Married,$60K - $80K,Blue,28,6,3,2,19826.0,1389,18437.0,0.614,3561,73,0.659,0.07,0.00017987,0.99982,2.0,3.0,2.0,1389.0,0.614,0.659,0.07,Graduate,Married,$60K - $80K
3263,717756258,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,38,3,6,3,16494.0,1158,15336.0,0.692,7761,84,0.647,0.07,0.00026249,0.99974,2.0,6.0,3.0,1158.0,0.692,0.647,0.07,others,Married,$120K +
3264,712256358,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,23,1,3,1,22729.0,1581,21148.0,1.025,13672,110,0.746,0.07,0.00011256,0.99989,3.0,3.0,1.0,1581.0,1.025,0.746,0.07,Graduate,Married,$60K - $80K
3265,717846108,Existing Customer,49,M,4,Uneducated,Married,$60K - $80K,Blue,34,5,3,2,12994.0,904,12090.0,0.627,3734,74,0.85,0.07,0.00019396,0.99981,4.0,3.0,2.0,904.0,0.627,0.85,0.07,Uneducated,Married,$60K - $80K
3266,708334158,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,34,4,2,4,9863.0,686,9177.0,0.581,3068,58,0.933,0.07,0.00033886,0.99966,3.0,2.0,4.0,686.0,0.581,0.933,0.07,Graduate,Divorced,Less than $40K
3267,718971333,Existing Customer,33,M,1,Graduate,Single,$80K - $120K,Blue,20,5,3,2,13206.0,925,12281.0,0.766,2342,51,1.318,0.07,0.00016883,0.99983,1.0,3.0,2.0,925.0,0.766,1.318,0.07,Graduate,Single,$80K - $120K
3268,790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741.0,755,9986.0,1.166,1278,22,1.444,0.07,0.00020077,0.9998,4.0,2.0,3.0,755.0,1.166,1.444,0.07,Graduate,Single,$60K - $80K
3269,708314808,Existing Customer,53,F,2,College,Married,Unknown,Blue,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246,9.0064e-05,0.99991,2.0,1.0,3.0,1393.0,0.436,0.6,0.246,College,Married,others
3270,747885858,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325.0,2048,6277.0,0.92,14571,91,0.655,0.246,0.00030251,0.9997,2.0,3.0,3.0,2048.0,0.92,0.655,0.246,Graduate,Single,Less than $40K
3271,719862258,Existing Customer,38,F,2,Uneducated,Single,Unknown,Blue,28,2,3,3,5666.0,1393,4273.0,0.84,5015,90,0.915,0.246,0.00031104,0.99969,2.0,3.0,3.0,1393.0,0.84,0.915,0.246,Uneducated,Single,others
3272,716204883,Existing Customer,53,M,4,College,Unknown,$60K - $80K,Blue,44,5,3,1,7026.0,1728,5298.0,0.669,3935,66,1.0,0.246,0.00011061,0.99989,4.0,3.0,1.0,1728.0,0.669,1.0,0.246,College,others,$60K - $80K
3273,711402333,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0.00013405,0.99987,2.0,1.0,3.0,797.0,0.541,1.0,0.246,Doctorate,Single,Less than $40K
3274,718325883,Existing Customer,39,M,2,Uneducated,Single,$40K - $60K,Blue,32,6,3,2,7723.0,1902,5821.0,1.181,1241,22,1.0,0.246,0.00018494,0.99982,2.0,3.0,2.0,1902.0,1.181,1.0,0.246,Uneducated,Single,$40K - $60K
3275,710190858,Existing Customer,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,5,2,4,9283.0,2288,6995.0,0.928,13804,110,0.719,0.246,0.00033692,0.99966,1.0,2.0,4.0,2288.0,0.928,0.719,0.246,others,others,$40K - $60K
3276,710335983,Existing Customer,57,F,0,High School,Divorced,Less than $40K,Blue,36,5,1,3,3532.0,869,2663.0,1.038,4297,64,0.778,0.246,7.7279e-05,0.99992,2.0,1.0,3.0,869.0,1.038,0.778,0.246,High School,Divorced,Less than $40K
3277,719729433,Existing Customer,65,F,1,Graduate,Married,Less than $40K,Blue,56,4,2,0,7023.0,1726,5297.0,1.178,2535,51,0.759,0.246,3.941e-05,0.99996,1.0,2.0,2.0,1726.0,1.178,0.759,0.246,Graduate,Married,Less than $40K
3278,718698558,Existing Customer,43,M,3,College,Single,$80K - $120K,Blue,34,2,2,2,5390.0,1324,4066.0,0.611,7739,106,0.472,0.246,0.00011483,0.99989,3.0,2.0,2.0,1324.0,0.611,0.472,0.246,College,Single,$80K - $120K
3279,788776008,Existing Customer,43,M,3,College,Married,$80K - $120K,Blue,24,6,3,1,4726.0,1161,3565.0,0.698,4683,91,0.896,0.246,0.00010944,0.99989,3.0,3.0,1.0,1161.0,0.698,0.896,0.246,College,Married,$80K - $120K
3280,717648783,Existing Customer,63,M,2,High School,Married,$80K - $120K,Blue,51,4,2,3,6922.0,1704,5218.0,0.278,1449,28,0.217,0.246,0.0001861,0.99981,2.0,2.0,3.0,1704.0,0.278,0.217,0.246,High School,Married,$80K - $120K
3281,791730183,Attrited Customer,38,F,2,College,Unknown,Less than $40K,Blue,32,2,2,6,7385.0,1817,5568.0,1.029,5070,50,0.389,0.246,0.99896,0.00103551,2.0,2.0,6.0,1817.0,1.029,0.389,0.246,College,others,Less than $40K
3282,786557358,Existing Customer,44,F,1,Unknown,Married,Less than $40K,Blue,38,5,2,4,3242.0,799,2443.0,0.459,1424,37,0.028,0.246,0.00033692,0.99966,1.0,2.0,4.0,799.0,0.459,0.028,0.246,others,Married,Less than $40K
3283,771922008,Existing Customer,57,F,2,Unknown,Single,Less than $40K,Blue,46,5,2,2,5443.0,1889,3554.0,0.421,4416,64,0.6,0.347,0.00012511,0.99987,2.0,2.0,2.0,1889.0,0.421,0.6,0.347,others,Single,Less than $40K
3284,717035283,Attrited Customer,46,M,1,Graduate,Single,$60K - $80K,Blue,37,2,3,4,2445.0,848,1597.0,0.771,2216,39,0.56,0.347,0.99794,0.00205937,1.0,3.0,4.0,848.0,0.771,0.56,0.347,Graduate,Single,$60K - $80K
3285,712918083,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,33,1,3,1,2211.0,768,1443.0,0.745,7527,88,0.66,0.347,0.00011192,0.99989,1.0,3.0,1.0,768.0,0.745,0.66,0.347,others,Single,Less than $40K
3286,712971708,Existing Customer,43,F,5,Unknown,Single,Less than $40K,Blue,26,6,0,3,3139.0,1089,2050.0,1.034,4648,80,0.778,0.347,3.89e-05,0.99996,5.0,2.0,3.0,1089.0,1.034,0.778,0.347,others,Single,Less than $40K
3287,789903708,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,6,3,2,4505.0,1562,2943.0,0.604,3968,68,0.619,0.347,0.00018494,0.99982,2.0,3.0,2.0,1562.0,0.604,0.619,0.347,Uneducated,Single,$40K - $60K
3288,720736608,Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,36,2,2,1,6280.0,2181,4099.0,0.795,14109,92,0.878,0.347,6.864e-05,0.99993,2.0,2.0,1.0,2181.0,0.795,0.878,0.347,Graduate,Married,$60K - $80K
3289,717036408,Existing Customer,36,F,1,Uneducated,Single,Unknown,Blue,36,6,3,1,4685.0,1626,3059.0,0.945,4560,81,0.588,0.347,0.00010469,0.9999,1.0,3.0,1.0,1626.0,0.945,0.588,0.347,Uneducated,Single,others
3290,781013958,Existing Customer,57,F,3,Unknown,Married,$40K - $60K,Blue,48,4,2,2,3585.0,1244,2341.0,0.507,1344,37,0.85,0.347,0.00012982,0.99987,3.0,2.0,2.0,1244.0,0.507,0.85,0.347,others,Married,$40K - $60K
3291,772629333,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,0.00022556,0.99977,3.0,4.0,2.0,1200.0,0.597,0.304,0.347,Graduate,Married,$40K - $60K
3292,711768858,Existing Customer,55,M,2,High School,Married,$80K - $120K,Blue,36,3,2,3,6514.0,2258,4256.0,0.785,1383,20,1.857,0.347,0.0001861,0.99981,2.0,2.0,3.0,2258.0,0.785,1.857,0.347,High School,Married,$80K - $120K
3293,710669733,Existing Customer,38,F,1,Graduate,Single,$40K - $60K,Blue,36,4,2,2,2358.0,1965,393.0,0.614,4922,80,0.6,0.833,0.00010684,0.99989,1.0,2.0,2.0,1965.0,0.614,0.6,0.833,Graduate,Single,$40K - $60K
3294,714098883,Existing Customer,45,F,1,Graduate,Single,$40K - $60K,Blue,36,5,2,2,1936.0,1613,323.0,0.841,4773,80,0.818,0.833,0.00010684,0.99989,1.0,2.0,2.0,1613.0,0.841,0.818,0.833,Graduate,Single,$40K - $60K
3295,712267983,Attrited Customer,57,F,0,Graduate,Single,Less than $40K,Blue,45,4,3,3,3023.0,2517,506.0,0.646,2477,42,0.615,0.833,0.99616,0.0038363,2.0,3.0,3.0,2517.0,0.646,0.615,0.833,Graduate,Single,Less than $40K
3296,806894133,Existing Customer,34,F,3,Post-Graduate,Single,Unknown,Blue,29,3,1,4,1617.0,1347,270.0,0.73,2546,55,0.719,0.833,0.00019296,0.99981,3.0,1.0,4.0,1347.0,0.73,0.719,0.833,Post-Graduate,Single,others
3297,714753258,Existing Customer,34,M,2,Unknown,Married,$60K - $80K,Blue,36,5,2,4,2379.0,1982,397.0,1.194,2966,50,1.381,0.833,0.00035894,0.99964,2.0,2.0,4.0,1982.0,1.194,1.381,0.833,others,Married,$60K - $80K
3298,717105258,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,3992.0,1289,2703.0,1.008,2181,32,0.6,0.323,0.00028395,0.99972,1.0,3.0,3.0,1289.0,1.008,0.6,0.323,Graduate,Married,Less than $40K
3299,798489258,Existing Customer,59,F,1,Uneducated,Divorced,Unknown,Blue,53,1,3,1,3709.0,1197,2512.0,0.824,5557,82,1.0,0.323,0.00010469,0.9999,1.0,3.0,1.0,1197.0,0.824,1.0,0.323,Uneducated,Divorced,others
3300,779848383,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784.0,577,1207.0,0.542,2348,47,0.516,0.323,0.99161,0.00839,3.0,2.0,2.0,577.0,0.542,0.516,0.323,Graduate,Single,Less than $40K
3301,709314408,Existing Customer,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,0.00010546,0.99989,2.0,3.0,1.0,1593.0,0.7,0.783,0.323,College,Single,$40K - $60K
3302,712516608,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,3946.0,1275,2671.0,0.647,14822,96,0.811,0.323,0.00019864,0.9998,3.0,2.0,3.0,1275.0,0.647,0.811,0.323,Graduate,Married,$80K - $120K
3303,717136533,Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.323,0.00011703,0.99988,2.0,2.0,2.0,835.0,0.721,0.825,0.323,Uneducated,Single,Less than $40K
3304,710086308,Existing Customer,46,F,4,High School,Unknown,$40K - $60K,Blue,38,6,2,0,3645.0,1179,2466.0,0.559,4680,87,0.933,0.323,4.2806e-05,0.99996,4.0,2.0,2.0,1179.0,0.559,0.933,0.323,High School,others,$40K - $60K
3305,716029158,Existing Customer,59,M,0,Unknown,Married,$60K - $80K,Blue,36,6,4,5,4230.0,1366,2864.0,0.63,1480,35,0.458,0.323,0.0010174,0.99898,2.0,4.0,5.0,1366.0,0.63,0.458,0.323,others,Married,$60K - $80K
3306,716218908,Existing Customer,48,F,4,Doctorate,Single,Unknown,Blue,39,6,1,1,2845.0,919,1926.0,0.652,2635,43,1.263,0.323,5.0408e-05,0.99995,4.0,1.0,1.0,919.0,0.652,1.263,0.323,Doctorate,Single,others
3307,779016408,Existing Customer,37,F,3,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229.0,1791,438.0,1.139,1583,32,0.6,0.803,9.8837e-05,0.9999,3.0,1.0,3.0,1791.0,1.139,0.6,0.803,Uneducated,Married,Less than $40K
